"No.","Time","Source","Destination","Protocol","Length","Info"
"1431","76.127435","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1432","76.127433","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1433","76.130506","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1434","76.130506","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1435","76.130506","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1436","76.130506","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1437","76.178636","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1438","76.181709","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1439","76.184788","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1440","76.184779","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1441","76.212437","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"1442","76.242701","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1443","76.277014","","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","10","Acknowledgement, Flags=........"
"1444","76.536077","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1445","76.536074","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1446","76.539147","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1447","76.539144","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1448","76.542221","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1449","76.542217","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1450","76.542221","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1451","76.542217","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1452","76.546322","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1453","76.551948","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1454","76.551946","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1455","76.555019","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1456","76.564747","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1457","76.564756","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1458","76.568333","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1459","76.571402","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1460","76.571404","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1461","76.571404","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1462","76.571402","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1463","76.571403","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1464","76.575498","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1465","76.579083","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1466","76.585227","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1467","76.585225","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1468","76.588812","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1469","76.592905","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1470","76.599563","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1471","76.599564","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1472","76.603149","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1473","76.603147","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1474","76.606219","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1475","76.606218","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1476","76.606220","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1477","76.609804","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1478","76.612875","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1479","76.612876","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1480","76.612873","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1481","76.618507","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1482","76.618506","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1483","76.628235","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1484","76.628236","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1485","76.628234","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1486","76.634892","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1487","76.634890","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1488","76.638476","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1489","76.641547","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1490","76.641546","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1491","76.641546","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1492","76.641547","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1493","76.648204","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1494","76.648203","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1495","76.659976","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","16","Request-to-send, Flags=........"
"1496","76.659978","","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","10","Clear-to-send, Flags=........"
"1497","76.663562","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","16","Request-to-send, Flags=........"
"1498","76.663564","","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","10","Clear-to-send, Flags=........"
"1499","76.663562","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","16","Request-to-send, Flags=........"
"1500","76.670730","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1501","76.675338","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1502","76.680970","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1503","76.687114","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1504","76.691212","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1505","76.691208","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1506","76.691207","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1507","76.693771","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1508","76.693772","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1509","76.693769","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1510","76.697356","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1511","76.700428","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1512","76.704010","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1513","76.710154","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1514","76.710156","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1515","76.710154","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1516","76.713226","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1517","76.713228","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1518","76.713227","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1519","76.727051","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1520","76.727053","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1521","76.727050","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1522","76.730634","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1523","76.738313","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1524","76.741899","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1525","76.741899","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1526","76.744971","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1527","76.748040","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1528","76.748041","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1529","76.748041","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1530","76.748041","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1531","76.748044","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1532","76.752140","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1533","76.752141","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1534","76.755210","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1535","76.758285","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1536","76.758282","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Clear-to-send, Flags=........"
"1537","76.758279","","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","10","Acknowledgement, Flags=........"
"1538","76.768523","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1539","76.772109","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1540","76.775179","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (TA)","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (RA)","802.11","16","Request-to-send, Flags=........"
"1541","76.775179","ee:7f:81:bb:1d:0f (ee:7f:81:bb:1d:0f) (TA)","HonHaiPr_99:c3:b3 (fc:01:7c:99:c3:b3) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1542","76.979484","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"1543","76.983111","","AzureWav_3a:ab:79 (70:66:55:3a:ab:79) (RA)","802.11","10","Acknowledgement, Flags=........"
"1544","76.995355","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"1545","77.001492","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"1546","78.364542","","SamsungE_77:9b:91 (bc:d1:1f:77:9b:91) (RA)","802.11","10","Acknowledgement, Flags=........"
"1547","78.440835","","Tp-LinkT_bd:3b:a2 (98:de:d0:bd:3b:a2) (RA)","802.11","10","Acknowledgement, Flags=........"
"1548","78.495145","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"1549","78.495146","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (TA)","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","16","Request-to-send, Flags=........"
"1550","78.495152","","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","10","Clear-to-send, Flags=........"
"1551","78.495153","AzureWav_67:70:77 (80:91:33:67:70:77) (TA)","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"1552","78.535594","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"1553","79.670777","fa:d8:66:5d:ab:75","IPv6mcast_ff:8a:1f:01","802.11","120","Data, SN=1369, FN=0, Flags=.p....F."
"1554","79.723000","fa:d8:66:5d:ab:75","02:bd:b2:d6:7d:73","802.11","200","Probe Response, SN=1370, FN=0, Flags=........, BI=100, SSID=THE GREATEST "
"1555","79.723015","","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","10","Acknowledgement, Flags=........"
"1556","79.726584","fa:d8:66:5d:ab:75","02:00:00:00:00:00","802.11","200","Probe Response, SN=1371, FN=0, Flags=........, BI=100, SSID=THE GREATEST "
"1557","79.735288","fa:d8:66:5d:ab:75","02:00:00:00:00:00","802.11","200","Probe Response, SN=1371, FN=0, Flags=....R..., BI=100, SSID=THE GREATEST "
"1558","79.738360","fa:d8:66:5d:ab:75","02:00:00:00:00:00","802.11","200","Probe Response, SN=1371, FN=0, Flags=....R..., BI=100, SSID=THE GREATEST "
"1559","79.748088","fa:d8:66:5d:ab:75","02:bd:b2:d6:7d:73","802.11","200","Probe Response, SN=1372, FN=0, Flags=........, BI=100, SSID=THE GREATEST "
"1560","79.748102","","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","10","Acknowledgement, Flags=........"
"1561","79.796217","fa:d8:66:5d:ab:75","02:00:00:00:00:00","802.11","200","Probe Response, SN=1374, FN=0, Flags=........, BI=100, SSID=THE GREATEST "
"1562","79.799801","fa:d8:66:5d:ab:75","02:00:00:00:00:00","802.11","200","Probe Response, SN=1374, FN=0, Flags=....R..., BI=100, SSID=THE GREATEST "
"1563","79.823880","","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","10","Acknowledgement, Flags=........"
"1564","80.195531","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1565","80.285241","46:0f:38:23:fc:91","fa:d8:66:5d:ab:75","802.11","24","Null function (No data), SN=2237, FN=0, Flags=.......T"
"1566","80.285243","","46:0f:38:23:fc:91 (46:0f:38:23:fc:91) (RA)","802.11","10","Acknowledgement, Flags=........"
"1567","80.285242","fa:d8:66:5d:ab:75","46:0f:38:23:fc:91","802.11","26","QoS Null function (No data), SN=1380, FN=0, Flags=......F."
"1568","80.285233","","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","10","Acknowledgement, Flags=........"
"1569","80.285244","","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","10","Clear-to-send, Flags=........"
"1570","80.288315","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"1571","80.303112","3e:39:40:0b:1b:2d (3e:39:40:0b:1b:2d) (TA)","IntelCor_22:0f:a6 (5c:e0:c5:22:0f:a6) (RA)","802.11","16","Request-to-send, Flags=........"
"1572","80.899640","fa:d8:66:5d:ab:75","96:91:58:2a:e5:b1","802.11","200","Probe Response, SN=1388, FN=0, Flags=........, BI=100, SSID=THE GREATEST "
"1573","80.899615","","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","10","Acknowledgement, Flags=........"
"1574","80.940063","","92:cd:b6:2b:b6:e1 (92:cd:b6:2b:b6:e1) (RA)","802.11","10","Acknowledgement, Flags=........"
"1575","80.943136","","fa:d8:66:5d:ab:75 (fa:d8:66:5d:ab:75) (RA)","802.11","10","Acknowledgement, Flags=........"
"1576","80.974882","","Broadcom_04:e5:b1 (e0:3e:44:04:e5:b1) (RA)","802.11","10","Clear-to-send, Flags=........"
"1577","81.301100","","AzureWav_67:70:77 (80:91:33:67:70:77) (RA)","802.11","10","Acknowledgement, Flags=........"
"1578","81.308263","","Broadcom_04:e5:b1 (e0:3e:44:04:e5:b1) (RA)","802.11","10","Clear-to-send, Flags=........"
"1579","81.315948","","82:f2:1d:7a:22:fa (82:f2:1d:7a:22:fa) (RA)","802.11","10","Acknowledgement, Flags=........"
"1580","81.940033","","SamsungE_77:9b:91 (bc:d1:1f:77:9b:91) (RA)","802.11","10","Acknowledgement, Flags=........"
"1581","81.949761","","SamsungE_77:9b:91 (bc:d1:1f:77:9b:91) (RA)","802.11","10","Acknowledgement, Flags=........"
"1582","81.952831","","SamsungE_77:9b:91 (bc:d1:1f:77:9b:91) (RA)","802.11","10","Acknowledgement, Flags=........"
"1583","81.961534","","SamsungE_77:9b:91 (bc:d1:1f:77:9b:91) (RA)","802.11","10","Acknowledgement, Flags=........"
